,pairs1,pairs2,residual,Pvalue,correlation,pairs1_name,pairs2_name,pairs1_industry,pairs2_industry
1826,600011.XSHG,600816.XSHG,-4.22632449168,0.00332652444835,-0.752136992418,华能国际,安信信托,电力、热力生产和供应业,其他金融业
1827,600011.XSHG,600837.XSHG,-4.02897428493,0.00652682400406,-0.702326905722,华能国际,海通证券,电力、热力生产和供应业,资本市场服务
1828,600011.XSHG,600909.XSHG,-4.18372617452,0.00386044348659,-0.724399004703,华能国际,华安证券,电力、热力生产和供应业,资本市场服务
1829,600011.XSHG,600919.XSHG,-4.04089324,0.00627363054782,-0.674204907081,华能国际,江苏银行,电力、热力生产和供应业,货币金融服务
1830,600011.XSHG,600958.XSHG,-3.75654930644,0.0154738669687,-0.706490194206,华能国际,东方证券,电力、热力生产和供应业,资本市场服务
1831,600011.XSHG,600959.XSHG,-3.9465452253,0.00854600974453,-0.723612875997,华能国际,江苏有线,电力、热力生产和供应业,电信、广播电视和卫星传输服务
1832,600011.XSHG,600999.XSHG,-4.10224803519,0.00510565675531,-0.718760117585,华能国际,招商证券,电力、热力生产和供应业,资本市场服务
1833,600011.XSHG,601012.XSHG,-4.20636758869,0.00356760059715,-0.710938678649,华能国际,隆基股份,电力、热力生产和供应业,非金属矿物制品业
1834,600011.XSHG,601018.XSHG,-4.06884835232,0.00571432894396,-0.69616893389,华能国际,宁波港,电力、热力生产和供应业,水上运输业
1835,600011.XSHG,601108.XSHG,-3.9876837499,0.00747702613169,-0.696503083052,华能国际,财通证券,电力、热力生产和供应业,资本市场服务
1836,600011.XSHG,601111.XSHG,-3.34591889142,0.0487223134833,-0.781976317217,华能国际,中国国航,电力、热力生产和供应业,航空运输业
1837,600011.XSHG,601169.XSHG,-3.66135006498,0.0205294828288,-0.672451404677,华能国际,北京银行,电力、热力生产和供应业,货币金融服务
1838,600011.XSHG,601211.XSHG,-3.91464648515,0.00946732146747,-0.679882995969,华能国际,国泰君安,电力、热力生产和供应业,资本市场服务
